0.010418894004764475
0.015628341007150093
-110100-110:0,2 1.492707969030624
100001-100:1,1 4.65874055931857
-10100-1101:1,0 -9.808037789104858
-10100-1101:1,1 -9.559202493507822
01-111000-1:0,0 -8.72793327742148
10-10-11001:1,0 5.264841220420882
0-10-101101:1,1 -0.2504442368000013
01-110-1010:1,1 9.499999999999993
0-111-10100:1,2 -8.939771715111716
0100101-1-1:0,0 -9.639855920042327
-1-10011010:2,2 -7.644590354673049
0000010-11:2,0 -8.133012323199159
01110-11-1-1:1,1 -9.998461327677424
-1-10011010:2,0 -8.624696116425392
-1100100-11:1,0 4.775512555428274
10-1-110100:0,1 -1.420497861167866
0100101-1-1:0,2 4.76060638297506
-1100100-11:1,2 4.74999999868786
1-10-101-111:1,1 -9.99996146175823
-11-1100010:1,2 -5.494253794702936
10-1-100101:1,1 -9.296817558663047
0-1011-1-111:0,0 5.000000000000002
-10-1110001:0,1 9.999999999999998
1-100010-11:1,0 -5.252791121081026
1-100010-11:1,1 9.999998357936057
-11-1100010:1,1 9.499999999999996
10-1-100101:1,2 -9.556238191817762
1100-1-1010:1,0 10.000000000000002
100001-100:1,0 1.592331179035448
10-1-100110:1,2 -2.940437093017733
10-1-100110:1,1 -2.2433637124015324
0001-10-111:1,2 4.889616670365357
1-11100-1-11:1,1 9.99999999999968
1-11100-1-11:1,2 -9.974289579556276
-1010-10011:1,0 -9.350565670517089
-1010-10011:1,2 -9.526037315751484
0-1011-1-111:0,2 -10.000000000000002
10100-1000:1,0 -9.6104968098984
1-101-10001:0,2 -8.934310685911658
10100-1000:1,1 -8.82699767077221
-101000001:2,1 -8.404151271124507
-101000001:2,0 -8.765070842806114
10011-100-1:2,1 -5.350600309479604
-1101010-10:0,2 -7.1981743974903845
10011-100-1:2,0 9.499999999287112
00110-11-10:2,2 -6.077813599148639
0-1101-1001:1,0 -9.996949222181152
11-10-111-10:2,2 -10.000000000000009
100-1010-11:0,1 -3.471258198857189
100-1010-11:0,2 -7.431548593441444
-111-100010:1,1 9.499999999999993
-111-100010:1,2 2.203573264051363
-100001001:0,2 9.093977253344558
0-10110-101:0,0 -7.257627748880647
0-10110-101:0,2 -8.71327439507736
01010-101-1:2,0 -2.3106686512450008
-1010-11100:2,2 10.000000000000002
-1010-11100:2,1 -5.568033122013093
0101-1-1100:2,1 -9.285387201755468
0-10011-110:1,0 4.817467243503047
0101-1-1100:2,2 -9.41879141860103
-101-101100:2,2 -3.1421202137981457
-101-101100:2,1 -7.268475232439046
1-101-10010:0,2 -1.3458287727062972
00010010-1:2,1 -9.220892150502747
0011-11-100:0,0 -8.560792397838144
00010-1-111:1,1 4.915702207307043
0011-11-100:0,1 -8.605959715229991
1-101000-11:0,2 -1.1481612947033577
100-10-1110:1,1 9.999999999999996
01-11-1-1011:2,0 10.000000000000002
0001100-10:0,2 -8.536210726847475
01-1100000:1,2 5.538185504533526
0-1-1110100:2,1 -7.276334797405184
01-1100000:1,1 5.752560260558271
0-1-1110100:2,2 -3.070640323277633
-11-1100001:1,2 0.3813111718151724
0001100-10:0,1 -8.823959425851024
1-10100000:1,2 -8.984931557377768
-11-1100001:1,1 4.818720226382386
1-10100000:1,1 -8.273297949112607
0001100-10:0,0 -7.206957793885306
-110010000:1,2 -9.853639205353117
1011-1-1-101:2,1 -10.0
00-110101-1:1,1 9.5
10001-101-1:0,2 10.000000000000005
0001000-11:1,1 5.5056014462256115
0001000-11:1,2 1.7423551059411706
-100001001:0,1 -4.808751048913724
10001-101-1:0,1 6.367466353866282
011-10-1-111:1,1 9.9999999999993
1-1-101110-1:1,0 4.999999999999999
01-110-1001:1,1 1.3028682744699254
-11-10111-10:1,0 5.0
-10100-1110:1,1 -3.8850549034134976
-10100-1110:1,0 -4.808603411599416
000011-1-11:0,0 -5.885063896211247
000-110001:2,1 -9.1969276145355
11-1-1101-10:1,2 -9.999999233216997
000-110001:2,0 -7.870986155222864
-1001-10011:1,2 -8.297654007436236
000011-1-11:0,2 -8.597005282349993
000011-1-11:0,1 -9.99819540990773
00-1010001:2,1 -9.758742327899395
00-1010001:2,0 -9.745797252963454
0-10110-110:0,0 -8.964841908963807
0-10110-110:0,2 -9.573340542737803
001010-1-11:1,2 -9.551268190137373
-1111-100-11:1,2 4.999999999999999
10001000-1:2,0 4.550068099010009
001010-1-11:1,0 -9.917922593161867
00-11100-11:0,0 -6.885995185795599
10001000-1:2,1 0.266065841771075
00-11100-11:0,1 -9.011111206044662
000110-1-11:0,0 -8.558496426107702
10100-10-11:1,1 -9.010630033761872
0-101011-10:2,2 -1.0440193753450235
10100-10-11:1,0 -8.878842905785726
-1110-10001:1,2 4.754303480573715
-1110-10001:1,0 -9.83671310238482
000110-1-11:0,2 -8.619372624199539
000110-1-11:0,1 -8.803417556799104
110000-100:2,1 -7.403828577571689
-100001010:0,1 5.34466054294098
-100001010:0,2 9.074507520151283
110000-100:2,2 -7.981107363937537
-110010000:1,0 -9.465901377806103
00-111010-1:1,2 10.000000000000004
-11000101-1:2,0 2.616264011229254
1-11100-100:2,2 6.607895887973199
1-11100-100:2,1 9.499999999997424
00-1-110011:2,0 -8.297596835324082
0-1111000-1:0,0 -8.697847759796554
-1-11001010:1,1 -4.897269367989309
-1-11001010:1,0 -4.7911944712424
10-10-10101:1,0 -9.782957316988943
0-10011000:2,2 -8.99722269036012
10-10-10101:1,2 -9.919854440132886
0-10011000:2,1 -7.952886811142971
0-10011000:2,0 -7.902996741344332
1-1100001-1:1,1 4.743649417524797
1-1100001-1:1,0 4.731702856252525
-10110010-1:0,1 -4.324114611062588
1-1100001-1:1,2 2.2466065721023014
1100-101-10:2,2 -9.726107045208723
100100-100:0,1 3.8014929718494517
1000-1-1110:1,0 9.999999999999998
100100-100:0,2 4.792723668572901
1000-1-1101:1,0 9.999999999999993
10-10-11010:1,0 5.236319561332311
0-10-101110:1,1 -2.0731637877316715
-110-1110-11:0,2 4.999999993744127
1100-1-1-111:0,2 9.999999999522062
-10011-11-11:0,1 -9.999999446666209
00-110-1101:1,1 -7.50689841937194
0010-10010:1,2 4.536974458228355
0010-10010:1,0 4.669033608806249
11-1-10-1011:2,0 -9.718282949808023
010011-10-1:0,0 -8.454697567451756
010011-10-1:0,2 -8.244384867008243
10111-1-1-10:2,2 10.000000000000002
-10001110-1:1,0 -8.617199846507686
011001-10-1:2,1 10.0
10100-110-1:2,1 -9.754850539471375
-10011-11-11:0,2 4.999999999999996
0001-111-10:2,2 -5.123855299535884
100-10110-1:1,1 4.748406756920482
0000110-10:1,0 0.08534690656613107
000-1-11101:0,1 -9.940390391308382
000-1-11101:0,2 -9.670882526242751
000-1-11101:0,0 -9.847705058706923
010-11-1100:2,1 -5.171350842906998
010-11-1100:2,2 -7.317168744204585
00100001-1:2,0 0.5246056694480876
-11010001-1:1,1 9.999999999999991
1010-110-10:0,1 9.999999999999998
0-11001000:1,1 -7.342875291855027
001101-1-10:0,0 0.28442219895545406
001101-1-10:0,1 -2.275209787325083
11010-1-1-11:1,1 -9.999116303647462
001-110-101:1,2 1.529843481435628
-11010001-1:1,2 4.143919851287151
-1-10100110:1,1 6.073486338409451
0-11001000:1,0 -8.923447374560938
-1-10100110:1,2 -0.10175080683289073
0-11100-101:0,0 2.804242147304306
011-1-10-111:1,2 9.999995044426875
0100-101-11:0,2 4.750000000000003
0100-101-11:0,0 4.749999999999999
010-1010-11:2,0 -1.7483014656003064
-1-111-10101:1,2 -9.999999997939561
-11-110-1011:1,1 -9.999999698056554
0001-10001:1,2 0.08170547940532702
01010-10-11:2,0 1.8820052565603214
00-1010010:2,2 -9.731155188062544
00-1010010:2,0 -9.987178570185382
0-1101100-1:1,0 -9.22688494738884
101-110-100:2,2 -9.920068890130278
101-110-100:2,1 -9.982005217511805
-1-10011001:2,0 -7.239931196739876
-10-1010011:2,0 -7.8615954709613804
-1-10011001:2,1 -8.298609010131505
1100-1-1001:1,0 9.999999999999995
1011-1-1-110:2,2 -9.999999999999995
-10100110-1:1,1 10.000000000000002
-10100110-1:1,0 -2.468758081548162
011100-10-1:2,1 10.000000000000002
00001001-1:2,0 -9.814358198251707
0-100-11110:1,0 -9.973709050592984
11-101-11-10:1,0 -9.99997495869273
-1-1101-1011:1,0 -9.997868053730263
11-1010-100:2,2 -9.734098398759826
-101110-11-1:0,1 -9.999999999999998
11-1010-100:2,1 -9.427100372762306
1010-1010-1:2,1 -9.999766297362184
10-1-10111-1:0,1 4.999989404321118
01-1010-101:0,0 -9.251203047523102
-11110-110-1:2,1 -9.998256622692532
1-1-1000011:2,0 -3.2196879960168574
01-11-11000:2,2 9.5
1-1-1010010:1,2 -9.808221652226958
01-11-11000:2,1 6.597447538245915
1-1-1010010:1,0 -9.880087212765702
0-10011-101:1,0 -8.412351087745645
01-11-11000:2,0 10.000000000000004
00-101110-1:1,0 4.749999999999997
010-1-11010:0,0 9.499999999999995
-10011010-1:1,2 -9.310338970940036
-111-1-10011:2,0 9.999999806109205
01001-10-11:2,0 -7.002493654682111
101-10-11-11:0,1 -9.977360214036363
110-10-1010:0,2 6.38447935096872
-111-10-1101:2,1 -9.982692871318946
011100-10-1:1,2 -2.375712990371892
011100-10-1:1,1 3.60164098056854
010-1-11010:0,2 5.056789386923012
11011-1-1-10:0,2 -9.999999724528523
-11000-1101:2,1 4.749996023252275
001-100001:2,0 -7.383943880614546
001-100001:2,1 -8.339141722078018
00-10110-11:0,1 -9.823725427032517
00-10110-11:0,0 -8.485189030917535
0100-110-11:2,0 1.5673701473641337
-1001100-11:0,2 -5.396059556732255
1-11100-11-1:1,1 4.999994576268587
1-11100-11-1:1,2 5.000000000000001
-1001100-11:0,1 -3.423590525548648
011-1100-10:2,2 -9.812965332901996
10010-1-101:2,1 -9.317237436754173
10-1-101010:2,2 4.749926067961115
11-10-10010:1,2 9.500000000000002
11-10-10010:1,0 9.499999999999996
10-1-101010:2,0 1.6885537865649756
011-1100-10:2,0 -9.584065045811231
11000-11-10:1,1 -2.125532378210924
11000-11-10:1,0 -7.023328306980879
110-11000-1:0,2 -9.12470987564604
-101100-101:2,1 1.7499961484913142
1-10000010:2,2 4.530588776679108
001-100010:2,2 2.261592837113997
001-100010:2,0 3.4105573178594786
1-10000010:2,0 4.529968141137232
00001-1100:1,0 -9.179795847462488
00101-1-101:1,0 -5.882249533539689
101-1-10010:0,1 5.262690562255979
101-1-10001:1,2 10.0
-1-11110000:2,2 -9.688235468297592
1000-1-1110:2,2 -8.597843839390801
-1-11110000:2,1 -8.67389824318998
-1-11110000:2,0 -8.619169430323488
100-11-1100:0,2 -8.461065267075186
100-11-1100:0,1 -9.952173578463253
-10001-1110:1,0 -9.992275282587746
0101-1001-1:2,0 9.499999999999993
0111-1-101-1:2,0 -9.999995805559156
-1000110-11:1,0 -9.821814800183418
0-11011-11-1:1,0 5.0
0011-1-1010:2,0 4.749999999999997
00-1110000:1,2 4.6857745766864065
0011-1-1010:2,2 0.20540289254517904
1-1001-1100:0,2 -6.581819880322619
0-10100100:2,1 -6.0361290066473
10100-110-1:1,0 -8.488158561183717
10100-110-1:1,1 -8.852439520723015
0-10100100:2,2 1.0745375913527508
100110-1-10:2,2 9.999999999999996
0000110-10:0,2 -8.684843630511592
110000-1-11:1,2 -9.683874513387893
11-11010-1-1:2,0 10.000000000000002
0000110-10:0,1 -9.584271849224727
110000-1-11:1,0 -6.1373185322358985
0000110-10:0,0 -8.976321056330635
110000-1-11:1,1 -1.8522093452662225
00-10-11011:0,0 -8.872886339318661
-111000000:1,2 3.306384988260213
00101-1-110:1,0 -4.469277538367181
11-110-1000:2,2 10.0
-111000000:1,1 6.880882999845076
11-110-1000:2,1 2.016170588681135
11-110-1000:2,0 9.49960319843963
00-10-11011:0,1 -6.8630239047234225
-111000000:1,0 9.05150999391351
0-10110-110:1,2 4.7500000000000036
-10-1011100:2,1 -7.817269758034253
-10-1011100:2,2 -9.80742180540823
11000-1000:2,1 -7.530721753146773
11000-1000:2,0 -5.057817472927637
1-1010-1-111:0,2 -9.987051169469108
1-10101-11-1:1,1 5.000000000000001
11000-1000:2,2 3.2897601299174983
01-1-111000:2,0 -9.788919166451308
01-1-111000:2,1 4.75
01-1-111000:2,2 -9.569046953154922
-101100-110:2,2 1.266764681950011
11-1-1-11010:2,2 5.0
11-1-1-11010:2,0 10.000000000000002
10100-10-11:0,1 -8.494500319840729
10100000-1:1,0 -9.395330869842653
10100000-1:1,1 -8.65875588739661
10100000-1:1,2 -9.485775019025269
11-1-100001:1,1 9.499999999999998
11-1-100001:1,2 -1.9396414115453988
0111-100-10:2,0 -9.8354813402225
0111-100-10:2,2 -9.604114908052539
-100110000:2,0 -9.550481589930918
-100110000:2,1 -9.685287009859655
-100110000:2,2 -9.764349785576524
010-10101-1:2,0 -5.0103499479024
0-11-111-110:0,0 9.999999999999998
110-1-11000:2,0 -6.583145930385349
110-1-11000:2,2 -0.13728255855169935
110-1-11000:2,1 -7.372794302225634
100-111-100:2,1 -9.948417100653375
01-11001-10:2,2 -3.7636305850537877
100-111-100:2,2 4.768508388609757
10000001-1:0,1 4.543080852196773
10-10-111-11:0,1 9.999999999999995
-10-1110010:1,2 -0.6218453825988992
1-11001-11-1:1,1 4.999999999999999
11-100-1-111:1,1 9.9999999999995
11-100-1-111:1,0 -9.989838692712336
1-11001-11-1:1,0 4.999778624773677
11-10-1-1011:2,0 10.0
1-101-10-111:1,2 5.0
0010-1-1101:0,1 -9.519474874284414
0010-1-1101:0,0 -9.26079884804133
-11011-1-101:2,1 5.0
0-101-10110:2,2 -8.9826301425765
1101-10-11-1:1,2 -9.999999999999996
1-1-101110-1:2,1 -9.999829159851997
10010-10-11:0,1 -7.977032230415613
10010-10-11:0,2 -6.927209318783129
10-10101-10:0,1 -9.809366828369107
-10001-1101:2,1 -9.098653937794968
-1-10011-111:1,0 10.0
100-10-1101:0,1 -4.870437119493
100-10-1101:0,2 -7.142360798111354
10-11-1101-1:2,0 9.999999999999998
-101000010:2,0 5.450439720463372
-101000010:2,2 2.720030542984429
001-110-110:0,0 10.000000000000002
001-110-110:0,1 6.946969541065599
-111-110000:1,2 -2.857240731912764
0-11001-110:0,0 -3.519499306359216
0110000-10:2,0 -7.219908301769054
0110000-10:2,2 -5.16363142186918
-10101001-1:1,2 -9.413618648389239
001-1011-10:2,2 -6.6819194564389734
-10101001-1:1,0 -8.84734946003457
00-110-1110:1,1 -4.916938584579723
0010-10001:1,0 -9.762011420509777
0-100-11101:1,0 -9.402796411853444
-11100010-1:2,1 -3.0180379113619296
10001-1000:2,2 0.12142520912183677
-101110-100:1,2 4.75
-11-11001-11:1,2 4.999995902040107
0-1-1001110:1,0 2.502584525817409
-11-11001-11:1,1 5.000000000000001
0-1-1001110:1,1 0.9673876806171002
0-10011-110:2,2 -9.41809159751381
-11010-1100:0,2 7.068412989705118
10001-1000:2,0 -8.957787865649413
0010100-10:0,0 -8.3997629241447
0010100-10:0,1 -9.815322270583575
10001-1000:2,1 -9.789825679269216
10000001-1:0,2 4.631814268039009
011-100000:1,2 -4.0395512498193415
11-1-101-110:1,1 9.999999999992356
011-100000:1,1 -4.576013955044786
1011-10-100:2,2 -9.497674569787025
1011-10-100:2,1 -9.489599984974456
-1101-1-1110:2,2 10.0
1-100-11100:2,2 -8.225397604010503
1-100-11100:2,1 9.999999999999998
1-11-1-10110:2,2 5.000000000000001
0101001-1-1:0,2 -0.7385599895362629
-101100000:1,2 4.526315005292144
-101100000:1,1 4.641130256298028
-1-10110-111:0,2 10.0
011-110-1-11:0,0 9.999999999999993
0101001-1-1:0,0 0.21582836441897887
110-1001-10:2,2 -3.695375768080118
001-11100-1:0,0 -8.507033597954266
0010-10001:1,2 4.679151281276743
001-11100-1:0,1 -6.489333015040131
1-110-11-110:2,2 5.0
000-110010:2,0 -8.955048634326813
000-110010:2,2 -8.50623133096915
000101-11-1:0,0 5.2269599289695705
1-1000110-1:2,1 -2.384000000008715
000101-11-1:0,2 4.859905896449947
000101-11-1:0,1 -4.311438342808765
101-1000-11:1,2 -3.5239487809830194
0-11110-1-11:1,2 -9.999996064772665
101-1000-11:1,1 -6.035798416155933
0011-101-10:2,2 -8.237150870505701
101-111-10-1:0,1 5.0
10100-1000:0,1 0.056707692524174826
01110-10-10:1,1 -0.37480000281606407
0010-11-110:1,0 -9.69050334652766
11-100010-1:1,1 -0.40452317531234594
11-100010-1:1,0 6.977563593107911
11-100010-1:1,2 10.000000000000002
110-10-1001:1,1 9.999999997400485
-10010101-1:1,1 9.999999999999964
-10-1-111101:2,1 5.000000000000001
01-1101-1-11:1,1 10.0
-111-1100-11:1,2 -9.999925779116733
0110100-1-1:1,0 -8.550337651587087
1101000-1-1:2,0 9.999999999999996
01-101100-1:1,0 -4.8802528750377645
0110100-1-1:1,2 -8.210492610621802
10-1000100:2,1 -8.889593509121454
00100-1100:1,1 5.2274046099561975
10-1000100:2,2 -8.478099504444053
1-11-110-110:1,2 -9.999999889878334
00-11-10011:1,2 2.076564710814579
010-100100:0,0 2.716340144448804
0-111-11000:2,0 -7.338591651916872
1-111-1-1001:2,0 5.000000000000001
1-111-1-1001:2,1 10.000000000000002
010-100100:0,2 4.017031748652547
0-111-11000:2,1 10.000000000000002
0-111-11000:2,2 9.5
00100-1100:1,0 -2.2228072399203906
-10100-1101:2,1 -9.663212613631696
-11001010-1:2,1 -8.206589261503586
00011-11-10:0,1 -9.952185745328958
00011-11-10:0,2 -9.54617267430129
00011-11-10:0,0 -9.710586996674392
0100100-10:2,2 4.8172220433594575
0100100-10:2,0 4.81538263422552
-1110000-11:1,1 -9.41647513568305
1-10-110010:1,2 -4.997650923342208
01-110-1010:0,0 -2.104480731326538
-1110000-11:1,0 -8.207499471773984
010-1110-10:0,2 4.739142575318212
101-10010-1:2,1 -9.896474195866022
010-1110-10:0,0 6.3044506397287465
-1110000-11:1,2 4.7499999999999964
10-11010-10:2,0 -0.5174975126569314
10-11010-10:2,2 -0.1299305861122777
-110-11-1101:2,1 -9.999978396517815
-10101-1-111:0,1 4.999996265069064
-100-110011:1,2 -4.827346592966923
-1100100-11:0,2 4.749999964545145
-1-11010-111:1,2 5.0
-1-11010-111:1,0 9.999999999999998
-11-1100010:2,2 -3.203268641779615
1-10-101-111:0,2 -9.997199144823666
10-101-1010:0,1 -2.5379548182579783
-11-1100010:2,0 -4.619432161350999
-10100110-1:0,1 4.940195784130525
0-100-11110:2,2 4.786957529152899
1100-1-1010:2,2 -9.139327680103172
100001-100:0,1 2.9359787521457816
1100-1-1010:2,0 -7.95034300901642
00001001-1:1,2 -9.502665482958273
10-1-100110:0,1 -3.3976105923118487
-11001010-1:1,0 -9.480056474786549
001-11100-1:2,0 9.499999999999996
-11001010-1:1,2 -8.83595808739258
001-11100-1:2,1 -8.923731132773
00-110101-1:2,0 -6.660849816969891
0-1-1010011:0,0 9.999999999999991
00-1-111100:2,1 4.749999999506341
000011-1-11:1,0 -8.45432629971246
00-1-111100:2,2 4.74999999829628
-1101010-10:1,1 4.824243836441457
0-10011-101:2,1 -9.998510547031994
0-101-11-111:0,2 10.000000000000004
11-1110-10-1:2,1 9.999999858652238
0-101-11-111:0,0 -9.999999999999996
1010-100-11:0,1 10.0
01-10-10101:2,1 4.749999999999999
100-1010-11:1,1 -4.495341058165701
01111-1-10-1:0,0 -9.99999999939778
101010-1-10:2,2 10.000000000000004
-1-10100110:0,2 9.999999999999998
01010-101-1:1,1 9.44441535404652
0010-111-10:2,2 9.5
0100-111-10:0,2 4.750000000000003
0100-111-10:0,0 4.758086165981113
1100010-1-1:2,0 9.99999999998371
001-100-111:1,1 1.8224337250035423
001-100-111:1,2 9.464157770721526
10-10-11001:2,0 9.999999999999998
01-110-1010:2,2 9.999999999999892
10-10-11001:2,1 9.5
01-110-1010:2,0 -1.776035410386775
0001-10001:0,0 4.520447596955806
0001-10001:0,1 4.576988174382228
0001-10001:0,2 0.33039488765044567
10-1-11-1110:2,2 9.999999999999655
110-1-11000:0,2 4.976006807500465
00-1001001:0,0 9.090633587614928
00-1001001:0,1 9.04350236187753
10-1-110100:1,2 1.0982024511608284
-1-1011011-1:1,2 -9.999953258530642
01-111-1-101:0,0 -9.999999999999359
0100-11000:0,2 4.772485188226911
011-10-1-111:0,0 9.803963721627502
1-100010-11:0,2 0.2875991299759819
01-1100000:2,1 5.664330686881393
01-1100000:2,0 5.401673733831916
-11-1100001:2,1 4.749999564394137
-11-1100001:2,0 0.7268736721916299
1-10100000:0,2 -8.259414828679558
01-1100000:2,2 9.0652839182613
-110010000:0,2 -9.666371511811652
0-100-11101:2,1 10.0
10101-10-10:0,1 -8.525006619234695
-110-10111-1:0,2 -9.97264042200058
0-1-1001110:2,2 7.689418736631447
-110-100110:0,2 -3.630825449189798
-101110-100:0,1 -9.524254397199384
001-1-10101:2,1 -8.053871299056558
01-110-1001:2,1 1.2796416909037396
10001-101-1:1,0 -6.44485912263275
0-110-11010:2,2 4.77289072689161
01-110-1001:2,0 1.7624993143263215
0-110-11010:2,0 -0.153037799542999
000-110001:1,2 -8.801998317002866
1-1011-1-110:0,2 -10.0
-1001-10011:0,1 -9.195212479910648
01-1-100101:2,1 4.7499356238469
-1001-10011:0,2 -9.973366381053577
010-100001:2,1 2.5046070280772175
010-100001:2,0 4.459355934909172
-10110100-1:2,1 1.1630264447899294
-10001-1101:0,1 -9.520891082127031
-10110100-1:2,0 3.030233910141055
-10001-1101:0,2 -9.769060856820758
1-10110-100:1,2 -9.019502100048971
1-1-1101-101:2,1 -9.645215451016453
00110-11-10:1,1 -3.1640788961919895
11000000-1:2,1 5.72445556907198
-100101000:0,1 -4.717258697516276
11000000-1:2,0 6.229984215742422
0-1101-1001:0,0 -9.987718029129804
11-1-1101-10:2,2 5.0
-100101000:0,2 -6.787406089457717
00000-1110:2,2 9.072352904153316
-100001001:1,1 -1.5418072199308868
0-1-111-1101:2,1 -9.997534156992996
0-1111-1000:0,0 -1.0057594255752225
110-1-1110-1:2,1 -9.999999999999998
-11110-1000:2,0 4.736224553947331
-11110-1000:2,2 2.228511827260233
-11110-1000:2,1 4.7452035069519685
0-10011-110:0,0 -9.433747881125676
100001-100:0,2 4.504846094575203
0-10011-110:0,2 -9.902290257110849
0-1001-1110:0,2 -5.786740780680581
0-1001-1110:0,0 -8.543136090565607
0-10-101101:0,0 -8.621897584035107
001100-11-1:1,2 0.6751308453168559
001100-11-1:1,1 4.792865777307172
0-10-101101:0,2 -3.4261288960000003
0100-11000:0,0 4.586407730200396
-1-101-11110:0,2 10.0
1000-1-1110:0,1 -9.717442522997345
1000-1-1110:0,2 -6.971782385074073
01110-1-11-1:0,0 -9.99999504540099
1-11-1-10101:2,1 10.0
10-10-11010:2,0 9.999999999999996
1000-1-1101:2,1 -5.719108070541693
0100000-11:2,0 0.909324644469131
-110-100011:2,0 9.999999979925741
010-10-1011:0,0 -6.4133320497255975
010-10-1011:0,2 -7.640055038114537
0-1-1100101:2,1 4.322426278575046
10-10-11010:2,2 5.389707584912121
0-10-101110:2,2 4.74998808490148
11-1-10-1011:1,1 9.999998141607984
0-1-1101100:0,0 9.999999999999996
1-110110-1-1:2,0 10.0
100-101-110:2,2 1.001176079966228
1-10011-100:2,1 -6.129459783052086
1-10011-100:2,2 -4.919933422976484
1-1101000-1:2,0 5.064615928178723
11-1010-100:1,2 -9.699892996721148
1-1101000-1:2,1 -2.1378362058175964
011001-10-1:1,0 3.880920877203054
11001-10-10:2,0 -9.977192751395119
100-100100:2,1 1.6773552309572777
011001-10-1:1,1 -1.3066272418598657
11-1010-100:1,0 -9.996649595241061
-100110-101:2,1 -9.896898769214886
11001-10-10:2,2 -9.671265395935553
100-100100:2,2 4.415266985839845
-10100-1110:2,2 -1.6000713644518842
-100001001:1,0 -4.84717158362141
0-10000101:2,1 0.19457081289992206
001010-1-11:0,0 -8.874994525115605
10001000-1:1,0 0.10787585234098185
001010-1-11:0,1 -9.964364109698176
10001000-1:1,2 0.3923421789858505
001100-100:2,2 4.668238520139841
-1-111-11010:2,2 9.999999999999996
101-1100-10:0,1 -8.655082537158034
001100-100:2,1 2.0860890529187484
001-110-101:2,1 -7.614535811628142
-1-111-11010:2,0 -9.999843921658695
0-10110-101:1,2 -9.017457310555185
-111-10-1110:2,2 -8.926258176000001
-1010-11100:1,0 -7.218122644794789
0110-100-11:2,0 -9.999960855873525
0010-1-1110:0,1 -7.333173265468518
-110-11110-1:0,2 -9.9999999999976
0010-1-1110:0,0 -9.409524918027483
0-1111000-1:1,2 -6.156358080244652
10-10-10101:0,1 -9.550851861091285
1010010-1-1:0,1 9.49948294960772
11-10-10001:1,0 9.500000000000002
11-10-10001:1,2 9.500000000000002
10010-1-110:2,2 7.765326626347755
0-1001-1011:2,0 -9.666771626288016
1-1-110101-1:2,0 -9.99999998867227
00-1010010:1,2 -9.252951424828161
0-1101100-1:2,0 -9.281958927160273
-10-1010011:1,2 -8.846353128580938
0-1101100-1:2,1 -8.786015888364496
-10-1010011:1,0 -9.190710986266929
00-110-1101:0,1 -7.76616179989004
1100-1-1001:2,1 -9.088500067050209
10-1-100101:0,1 -9.992568364003587
1100-1-1001:2,0 -8.42444716337792
00-110-1101:0,0 -2.4997533878910163
0010-10010:2,0 4.520302963306946
110-10-1010:2,0 1.6709181345844013
100-101-101:2,1 -7.566434474680355
110-10-1010:2,2 -3.3905237345627466
-101110-11-1:1,2 -9.999999999999993
-1010-10011:2,0 -9.546350182952565
11-101-11-10:2,2 10.0
1010-1010-1:1,2 -9.631525302614952
-10001110-1:2,1 -8.836174429861858
1010-1010-1:1,0 -9.426483627739046
0010-10010:2,2 4.538854287271619
1-1-1000011:1,0 -6.542073689363658
1-1-1000011:1,1 -1.163103286554277
-11110-110-1:1,1 9.999999999999998
1-1-1000011:1,2 -7.41527131573317
01011-1-100:2,1 4.750462424016389
01011-1-100:2,2 -9.254799741286966
100-10110-1:2,1 1.0785959094567872
1-1-1010010:2,2 4.77256062732476
1-101-10001:1,2 -9.842978713380242
1-1-1010010:2,0 -9.658513734511166
11-1-101-101:1,1 10.0
0000-10110:0,0 -9.763923437790547
0000-10110:0,1 -9.66739386478997
0000-10110:0,2 -9.731898595065095
1101-11-1-10:0,2 10.0
0-111-10-111:1,2 4.999999999999996
1010-110-10:1,0 -9.58390027234975
1-1001001-1:2,0 4.749999999997358
-1011-1-1011:0,1 -10.0
0-11001000:2,2 0.34565668454662973
0000011-10:0,0 3.970333315551756
0-11001000:2,1 -7.746008451704453
0-11001000:2,0 -7.707658598472929
0000011-10:0,1 4.089260861363182
11-110-1-101:1,1 9.999999999999996
11010-1-1-11:0,2 -9.998941037951655
0-1-111-1110:2,2 10.000000000000002
0000011-10:0,2 1.7452940566717805
00-111010-1:0,0 -6.423107235654746
00-111010-1:0,1 -9.657695878158194
00001001-1:1,0 -9.79374109352324
-110101-100:2,2 -1.0504813242095299
-110101-100:2,1 -7.124363815503486
100-1-11100:0,2 4.750000000000001
100-1-11100:0,1 4.817480105568356
01-1110-100:0,0 -9.913536236979388
0-101-10101:2,1 9.999999999999995
-111110-1-10:2,2 10.0
01100-10-11:2,0 -1.0405790933440082
00-1010010:1,0 -9.576462289612788
0-11101-100:0,0 -5.117854368448537
110-10-1001:2,0 -5.067063610377768
110-10-1001:2,1 -4.228404268070217
11000-11-10:2,2 -4.919119479412454
1-1010-1-111:1,1 4.999999999998323
0010-10-111:1,0 -9.407154102995149
-1101-1-1101:2,1 5.0
0010-10-111:1,2 4.911916784766865
-1111-110-10:2,0 -9.999999999998762
-1111-110-10:2,2 9.999999999999998
0011-1-1001:2,1 4.750490606701212
0011-1-1001:2,0 4.749999999999999
10-1-10111-1:1,1 5.0
-10101-1001:2,0 4.933463046345481
01-1010-101:1,0 -9.607445069410153
-10101-1001:2,1 -5.935619725530006
